Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,14:44:52.931002,14:44:53.845878,1,-1.0
1,14:44:52.931002,14:44:54.072507,1,-1.0
1,14:44:52.931002,14:44:54.280281,1,-1.0
1,14:44:52.931002,14:44:54.580539,1,-1.0
1,14:44:52.931002,14:44:54.870603,-1,-1.0
1,14:44:52.931002,14:44:55.070976,-1,-1.0
1,14:44:52.931002,14:44:55.251073,-1,-1.0
